2.34766,0,0,0,0,0.634598,-0.582641,0.189913,-0.0216816,0,0,0,0,0.0370195,-0.0352802,0.0111283,-0.00120003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49976,1,0.202182,-0.339594,-0.0583657,0.00822337,0.0417192,-0.0162709,0.00181191,0,-0.0872159,-0.0672968,0.00712846,-0.104177,0.130757,-0.0475368,0.00562491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4534,0,-0.365197,0.231771,0.0239002,-0.0323866,0.00125016,0.00126273,-0.00012178,0,0.496662,0.192265,-0.0273873,-0.032104,-0.017293,0.0121418,-0.00171753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60191,0,0.00457747,-0.11843,-0.000160669,0.0397533,-0.0139299,0.00288368,-0.000325621,1,-0.229828,-0.329928,0.0248021,-0.0236577,0.0723092,-0.0282749,0.00325667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.70888,0,0.34987,0.208386,-0.0358986,0.0670026,-0.103177,0.0399825,-0.00478302,0,0.303035,0.356941,-0.0631492,-0.0480804,-0.0151315,0.0156424,-0.00240062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
